date,price,scaled_price,30_day_MA,price_diff1,price_diff2
1995-09-11,0.233579077292591,-0.2763216208450194,0.23225472862527938,0.00013343563398610092,0.00013343563398610092
1995-10-11,0.2365146612402842,-0.2651397240929827,0.23237482069586685,0.0029355839476931933,0.0028021483137070924
1995-01-12,0.2343796910965073,-0.27327201263991857,0.23242152316776193,-0.002134970143776893,-0.005070554091470086
1995-04-12,0.2341795376455283,-0.27403441469119355,0.23245265814902535,-0.0002001534509790126,0.0019348166927978805
1995-05-12,0.2346132034559829,-0.27238254358009745,0.23250047258453704,0.0004336658104546198,0.0006338192614336324
1995-06-12,0.2358474830703539,-0.26768106426390015,0.2325972134191769,0.0012342796143710033,0.0008006138039163835
1995-07-12,0.2354471761683958,-0.26920586836645044,0.23269173032658372,-0.0004003069019581085,-0.0016345865163291118
1995-08-12,0.2361143543383261,-0.26666452819553293,0.23285407701460006,0.0006671781699302826,0.001067485071888391
1995-11-12,0.2366480968742703,-0.264631456058799,0.23307424581067704,0.0005337425359442094,-0.00013343563398607317
1995-12-12,0.2361143543383261,-0.26666452819553293,0.23328329497058856,-0.0005337425359442094,-0.0010674850718884188
1996-02-01,0.2363478666978016,-0.26577505913571214,0.23348567234880074,0.00023351235947552396,0.0007672548954197334
1996-03-01,0.2391833739200053,-0.2549743634093129,0.2337514316531563,0.002835507222203687,0.002601994862728163
1996-04-01,0.2397504753644461,-0.2528142242640328,0.23401496703027877,0.000567101444440804,-0.002268405777762883
1996-05-01,0.240851319344831,-0.24862101298201922,0.23432186898844667,0.0011008439803849024,0.0005337425359440984
1996-08-01,0.2413183440637822,-0.24684207486237703,0.2346220991649153,0.0004670247189511867,-0.0006338192614337157
1996-09-01,0.2399506288154252,-0.2520518222127575,0.23487340294225573,-0.0013677152483569932,-0.00183473996730818
1996-10-01,0.2435867498415452,-0.23820151828125738,0.2352692619897477,0.003636121026120015,0.005003836274477008
1996-11-01,0.2429195716716149,-0.24074285845217497,0.23563620998320936,-0.0006671781699303103,-0.004303299196050325
1996-12-01,0.2433198785735731,-0.2392180543496244,0.23599982208582132,0.00040030690195819174,0.001067485071888502
1996-01-02,0.2496580711879107,-0.2150753227259087,0.23657915513004413,0.006338192614337601,0.005937885712379409
1996-02-02,0.2532608333055343,-0.20135208580295413,0.23724633329997444,0.003602762117623587,-0.002735430496714014
1996-05-02,0.2534609867565133,-0.20058968375167915,0.23790683968820542,0.0002001534509790126,-0.0034026086666445743
1996-06-02,0.2517930413316877,-0.20694303417897253,0.23852509145900747,-0.0016679454248256231,-0.0018680988758046357
1996-07-02,0.2530606798545552,-0.2021144878542293,0.23918670981085502,0.0012676385228675424,0.0029355839476931656
1996-08-02,0.2488574573839944,-0.21812493093100954,0.23976381892784468,-0.004203222470560819,-0.005470860993428361
1996-09-02,0.2489241752009874,-0.21787079691391792,0.2403409280448344,6.671781699299495e-05,0.004269940287553814
1996-12-02,0.2465890516062315,-0.22676548751212866,0.24082908007250003,-0.002335123594755878,-0.002401841411748873
1996-01-03,0.2424859058611602,-0.2423947295632714,0.2411882443206458,-0.004103145745071313,-0.0017680221503154347
1996-04-03,0.2393835273709844,-0.25421196135803764,0.2413861738443918,-0.0031023784901758056,0.001000767254895507
1996-05-03,0.2393168095539914,-0.25446609537512926,0.24158187944090467,-6.671781699299495e-05,0.0030356606731828106
1996-06-03,0.2393168095539914,-0.25446609537512926,0.24177313718295138,0.0,6.671781699299495e-05
1996-07-03,0.2395169630049705,-0.25370369332385395,0.2418732139084409,0.00020015345097909587,0.00020015345097909587
1996-08-03,0.2414517796977683,-0.24633380682819336,0.24210895019514964,0.0019348166927977972,0.0017346632418187014
