date,price
1975-07-07,0.08513193448310373
1975-08-07,0.08613270173799914
1975-09-07,0.08736698135237016
1975-10-07,0.08563231811055143
1975-11-07,0.08700003335890852
1975-01-08,0.08796744170530742
1975-04-08,0.08780064716282485
1975-05-08,0.08750041698635623
1975-06-08,0.08669980318243987
1975-07-08,0.08700003335890852
1975-08-08,0.08636621409747473
1975-11-08,0.08473162758114557
1975-12-08,0.085799112653034
1975-01-09,0.08012809820862662
1975-02-09,0.07629182373152751
1975-03-09,0.07702571971845082
1975-04-09,0.07896053641124863
1975-05-09,0.07896053641124863
1975-08-09,0.07829335824131835
1975-09-09,0.0757914401040798
1975-10-09,0.0767254895419822
1975-11-09,0.07522433865963907
1975-12-09,0.07545785101911466
1975-01-10,0.0724555492544284
1975-02-10,0.07322280414984823
1975-03-10,0.06938652967274912
1975-06-10,0.07062080928712014
1975-07-10,0.07178837108449812
1975-08-10,0.06965340094072124
1975-09-10,0.07012042565967243
1975-10-10,0.07162157654201555
1975-03-11,0.07228875471194583
1975-04-11,0.07278913833939354
1975-05-11,0.07405677686226109
1975-06-11,0.07405677686226109
1975-07-11,0.07318944524135171
1975-10-11,0.07292257397337959
1975-11-11,0.07295593288187611
1975-12-11,0.072689061613904
1975-01-12,0.06871935150281884
1975-02-12,0.06965340094072124
1975-03-12,0.06975347766621076
1975-04-12,0.0693531707642526
1975-05-12,0.06878606931981186
1975-08-12,0.06828568569236415
1975-09-12,0.06828568569236415
1975-10-12,0.06972011875771426
1975-11-12,0.07025386129365847
1975-12-12,0.06925309403876305
1976-02-01,0.07035393801914802
1976-05-01,0.06918637622177003
1976-06-01,0.06945324748974215
1976-07-01,0.06901958167928746
1976-08-01,0.06731827734596525
1976-09-01,0.06781866097341296
1976-12-01,0.06788537879040599
1976-02-02,0.06371551522834173
1976-03-02,0.0645828468492511
1976-04-02,0.06328184941788706
1976-05-02,0.06261467124795678
1976-06-02,0.0638489508623278
1976-09-02,0.06351536177736265
1976-10-02,0.06311505487540449
1976-11-02,0.06401574540481036
1976-12-02,0.064315975581279
1976-01-03,0.06498315375120928
1976-02-03,0.06438269339827202
1976-03-03,0.06494979484271275
1976-04-03,0.06494979484271275
1976-05-03,0.06591720318911165
1976-08-03,0.0652833839276779
1976-09-03,0.06538346065316744
1976-10-03,0.06605063882309772
1976-11-03,0.06588384428061515
1976-12-03,0.06568369082963606
1976-01-04,0.06291490142442539
1976-02-04,0.06284818360743237
1976-05-04,0.06161390399306135
1976-06-04,0.06231444107148816
1976-07-04,0.06191413416952998
1976-08-04,0.06224772325449511
1976-09-04,0.06191413416952998
1976-12-04,0.06158054508456484
1976-03-05,0.06234779997998466
1976-04-05,0.061947493078026494
1976-05-05,0.06161390399306135
1976-06-05,0.06138039163358576
1976-07-05,0.062281082162991636
1976-10-05,0.06241451779697768
1976-11-05,0.06201421089501952
1976-12-05,0.06204756980351604
1976-01-06,0.06121359709110319
1976-02-06,0.06138039163358576
1976-03-06,0.06158054508456484
1976-04-06,0.061180238182606664
1976-07-06,0.061513827267571805
1976-08-06,0.0617139807185509
1976-09-06,0.06144710945057878
1976-10-06,0.06121359709110319
1976-11-06,0.06044634219568336
1976-01-07,0.05871167895386464
1976-02-07,0.05894519131334024
1976-05-07,0.058878473496347214
1976-06-07,0.05897855022183675
1976-07-07,0.05897855022183675
1976-08-07,0.05884511458785069
1976-09-07,0.058444807685892525
1976-12-07,0.058011141875437836
1976-02-08,0.05137271908463156
1976-03-08,0.05117256563365247
1976-04-08,0.05237348633952699
1976-05-08,0.05183974380358275
1976-06-08,0.05197317943756881
1976-09-08,0.051906461620575786
1976-10-08,0.05237348633952699
1976-11-08,0.05247356306501652
1976-12-08,0.05224005070554093
1976-01-09,0.04723621443106382
1976-02-09,0.04750308569903593
1976-03-09,0.048370417319945305
1976-06-09,0.05254028088200956
1976-07-09,0.05060546418921173
1976-08-09,0.05117256563365247
1976-09-09,0.051439436901624586
1976-10-09,0.05390799613036662
1976-01-10,0.0541081495813457
1976-04-10,0.053007305600960744
